seller_id,outreach_readiness_score,bundle_fit_score,recent_paid_usage_percentile,consistency_percentile,category_breadth_percentile,recent_growth_percentile,total_fees_percentile,paid_visibility_percentile,paid_product_breadth_percentile,listing_volume_percentile,is_outreach_ready_group,is_targeted_for_plus_group
57432782,65.16,84.51,84.78,74.74,36.42,23.15,85.52,88.19,86.38,78.95,False,False
85382340,65.15,73.28,74.79,63.23,87.99,23.19,71.09,88.39,70.59,60.86,False,False
97048068,65.13,65.41,76.42,74.74,45.44,23.4,84.43,50.29,86.38,59.56,False,False
27815005,65.12,52.81,80.01,69.71,64.66,90.76,34.97,50.29,50.62,57.51,False,False
57116021,65.11,60.39,85.16,90.21,89.99,35.36,39.32,39.19,50.62,91.34,False,False
60271875,65.1,40.78,93.55,55.26,80.82,65.52,63.7,11.91,31.72,78.71,False,False
73570886,65.08,62.53,64.74,63.23,93.4,79.48,39.01,57.55,50.62,79.43,False,False
61266934,65.08,78.88,91.88,78.22,36.42,14.01,99.35,99.17,70.59,66.88,False,False
14953203,65.06,59.26,38.74,49.82,64.66,83.07,67.68,45.51,86.38,45.89,False,False
30513753,65.05,42.45,82.68,90.21,53.23,85.74,46.72,11.91,31.72,83.71,False,False
44541052,65.03,62.66,77.37,90.21,36.42,20.53,95.08,77.36,70.59,40.03,False,False
56456369,65.03,59.8,77.77,74.74,59.3,64.4,43.36,45.51,70.59,63.31,False,False
56348383,65.01,67.54,53.36,67.49,80.82,61.81,40.18,60.46,86.38,55.78,False,False
45011160,65.0,76.41,64.74,90.21,91.81,6.82,50.04,57.55,86.38,85.29,False,False
75339789,64.99,66.11,66.05,30.49,77.62,96.29,33.12,66.07,86.38,45.89,False,False
15176279,64.99,52.83,74.3,78.22,77.62,61.5,47.7,39.19,50.62,68.68,False,False
16271679,64.97,50.44,43.2,67.49,87.99,86.94,53.59,29.64,50.62,71.07,False,False
97007346,64.97,37.3,64.74,78.22,77.62,79.48,58.02,11.91,31.72,68.28,False,False
10761501,64.95,66.81,72.99,34.18,25.83,95.22,66.07,77.36,95.39,27.7,False,False
86957599,64.95,68.36,64.74,40.82,45.44,86.94,56.35,74.57,95.39,35.13,False,False
29276853,64.93,54.5,43.2,40.82,45.44,86.94,86.77,57.55,86.38,19.57,False,False
33352788,64.93,80.5,82.98,60.59,59.3,9.69,90.62,95.95,86.38,59.17,False,False
57387958,64.93,59.68,84.34,57.84,53.23,98.63,44.9,54.24,50.62,74.17,False,False
98704826,64.92,76.6,72.37,90.21,83.54,35.12,37.71,75.62,70.59,83.58,False,False
45961546,64.89,55.24,73.7,90.21,59.3,20.49,95.03,87.4,50.62,27.7,False,False
91318751,64.88,88.98,79.21,78.22,25.83,21.15,89.48,90.49,95.39,81.07,False,False
20035358,64.87,79.83,70.86,44.05,73.97,71.26,42.68,71.65,86.38,81.45,False,False
14797240,64.84,41.99,89.15,90.21,53.23,35.6,89.14,11.91,31.72,82.33,False,False
50534224,64.82,78.33,86.63,78.22,97.06,9.27,47.14,78.68,70.59,85.73,False,False
84325755,64.8,80.05,49.71,63.23,77.62,47.15,64.74,73.12,86.38,80.65,False,False
24282523,64.79,64.33,59.41,55.26,64.66,94.21,28.83,50.29,86.38,56.32,False,False
68536091,64.79,65.92,85.33,74.74,53.23,28.46,96.33,95.46,50.62,51.67,False,False
35325269,64.77,63.27,91.99,44.05,87.99,65.94,48.02,57.55,50.62,81.64,False,False
40396434,64.77,54.81,76.86,49.82,36.42,92.5,82.37,54.24,50.62,59.56,False,False
92059964,64.76,51.58,49.71,52.55,69.7,83.07,62.94,39.19,70.59,44.96,False,False
84583980,64.71,35.99,59.41,90.21,36.42,64.11,87.5,29.64,50.62,27.7,False,False
98622094,64.71,46.6,57.03,90.21,45.44,61.21,83.75,69.6,50.62,19.57,False,False
77168971,64.7,28.53,67.32,60.59,59.3,96.67,72.63,11.91,31.72,41.97,False,False
14030680,64.68,73.06,72.99,34.18,45.44,80.69,59.38,83.76,95.39,40.03,False,False
14572304,64.65,67.88,80.38,17.77,25.83,99.15,78.41,79.31,86.38,37.96,False,False
27892685,64.65,73.45,94.74,74.74,91.81,32.89,43.09,81.99,50.62,87.72,False,False
78400509,64.63,66.09,77.37,40.82,73.97,98.82,26.22,60.46,70.59,67.24,False,False
45404440,64.57,69.86,87.51,78.22,59.3,20.31,71.51,60.46,70.59,78.54,False,False
99038279,64.55,82.07,95.4,49.82,25.83,81.15,64.51,95.65,70.59,79.97,False,False
83910698,64.45,60.9,74.79,63.23,73.97,69.11,54.97,74.57,50.62,57.51,False,False
24243904,64.45,72.3,92.16,22.75,9.93,99.87,91.38,86.38,70.59,59.95,False,False
98780689,64.45,62.56,91.3,90.21,36.42,31.17,86.95,50.29,50.62,86.77,False,False
79475167,64.44,61.41,53.36,63.23,59.3,32.06,92.32,62.71,86.38,35.13,False,False
88013659,64.42,71.99,71.67,90.21,9.93,20.7,98.65,92.88,95.39,27.7,False,False
13605533,64.42,61.02,70.05,72.19,36.42,66.32,70.96,77.36,70.59,35.13,False,False
75715271,64.42,57.88,61.47,78.22,9.93,63.39,87.11,75.62,86.38,11.63,False,False
95483628,64.41,72.29,68.35,74.74,73.97,15.95,82.89,77.36,70.59,68.93,False,False
61350300,64.39,54.26,76.42,37.67,64.66,94.21,42.79,54.24,70.59,37.96,False,False
57923507,64.36,71.42,59.41,72.19,77.62,83.07,43.26,75.62,50.62,88.02,False,False
49422408,64.34,53.82,85.01,90.21,25.83,71.26,63.12,29.64,50.62,81.2,False,False
90956043,64.33,80.67,61.47,49.82,69.7,16.29,89.58,82.54,99.09,60.38,False,False
65885973,64.32,79.34,76.86,49.82,73.97,23.31,75.6,80.95,86.38,70.69,False,False
55673453,64.31,66.62,63.35,90.21,59.3,16.35,86.09,83.39,70.59,45.89,False,False
12458298,64.31,71.56,72.99,90.21,91.81,26.98,72.16,92.1,31.72,90.86,False,False
46663852,64.31,53.29,82.68,72.19,25.83,60.03,74.53,39.19,70.59,50.09,False,False
21205047,64.31,88.95,69.22,78.22,53.23,18.29,80.49,82.54,86.38,97.92,False,False
14238233,64.3,57.22,66.05,34.18,77.62,96.29,41.09,39.19,70.59,61.88,False,False
73179870,64.3,72.9,76.86,72.19,93.4,13.91,78.83,94.53,50.62,73.55,False,False
12692236,64.29,79.34,70.05,69.71,9.93,79.74,85.7,94.6,70.59,72.83,False,False
97218938,64.27,69.18,59.41,78.22,97.06,33.57,46.77,54.24,70.59,82.7,False,False
37638712,64.27,56.53,79.21,44.05,25.83,97.21,88.67,50.29,50.62,68.68,False,False
34729203,64.26,74.21,64.74,52.55,80.82,70.48,46.41,78.68,70.59,73.36,False,False
70846129,64.25,62.33,43.2,74.74,93.4,75.22,28.37,39.19,70.59,77.2,False,False
95404591,64.25,72.89,57.03,63.23,59.3,65.1,70.23,62.71,70.59,85.38,False,False
21409913,64.24,68.55,93.12,90.21,45.44,21.61,64.47,45.51,70.59,89.54,False,False
13943820,64.21,86.02,59.41,63.23,64.66,8.89,89.95,91.73,99.09,67.24,False,False
54405052,64.2,78.52,74.3,63.23,77.62,21.59,77.86,87.2,70.59,77.79,False,False
71436692,64.19,57.78,61.47,69.71,25.83,66.45,91.07,73.12,70.59,29.64,False,False
14541573,64.18,59.25,49.71,63.23,53.23,62.41,85.89,39.19,70.59,67.98,False,False
77021629,64.17,48.48,75.39,52.55,80.82,80.23,45.42,29.64,50.62,65.18,False,False
67397153,64.14,60.18,71.67,11.82,36.42,97.77,80.81,64.52,86.38,29.64,False,False
97878790,64.11,53.55,80.78,78.22,59.3,79.92,35.83,29.64,50.62,80.39,False,False
50385371,64.07,70.34,43.2,90.21,91.81,47.15,41.46,45.51,70.59,94.92,False,False
62997170,64.05,41.74,97.08,90.21,36.42,69.66,74.32,11.91,16.61,96.69,False,False
36864966,64.05,79.67,89.26,74.74,45.44,21.9,82.34,95.07,70.59,73.36,False,False
25323405,64.04,60.56,69.22,57.84,9.93,78.96,81.93,79.31,86.38,15.98,False,False
22028895,64.02,76.47,63.35,72.19,64.66,34.08,79.24,76.5,70.59,82.33,False,False
85561179,64.02,85.69,64.74,60.59,91.81,3.45,77.14,89.62,86.38,81.07,False,False
24374369,64.0,45.13,66.05,67.49,25.83,88.12,85.85,29.64,50.62,55.12,False,False
25295169,63.98,59.87,92.04,90.21,59.3,16.51,75.21,39.19,50.62,89.78,False,False
14366450,63.97,66.34,78.68,34.18,64.66,98.95,36.77,82.54,70.59,45.89,False,False
56470146,63.95,55.28,79.21,90.21,93.4,26.41,62.73,62.71,31.72,71.41,False,False
89419535,63.93,69.24,77.77,78.22,53.23,14.8,88.98,97.11,70.59,40.03,False,False
59210045,63.91,71.49,74.3,37.67,45.44,66.6,64.09,67.41,95.39,51.67,False,False
89034872,63.88,44.91,53.36,78.22,73.97,92.5,53.52,11.91,31.72,91.09,False,False
66450306,63.88,63.76,53.36,90.21,36.42,47.15,85.55,73.12,70.59,47.57,False,False
35764665,63.87,50.9,46.68,44.05,69.7,89.54,62.68,39.19,70.59,42.93,False,False
25194458,63.86,60.7,68.35,47.11,83.54,85.91,47.63,74.57,50.62,56.9,False,False
42568726,63.76,77.53,59.41,34.18,25.83,94.21,82.53,81.48,86.38,64.73,False,False
23879507,63.76,72.44,76.42,55.26,53.23,65.56,61.48,77.36,70.59,69.39,False,False
70939901,63.73,70.56,88.49,47.11,25.83,97.92,52.45,73.12,70.59,67.98,False,False
30919834,63.73,41.06,75.98,74.74,69.7,65.77,64.47,11.91,31.72,79.56,False,False
41624233,63.72,70.63,53.36,60.59,87.99,70.77,39.04,60.46,70.59,80.86,False,False
96625469,63.69,74.18,73.7,90.21,36.42,15.61,95.62,81.48,70.59,70.46,False,False
36996473,63.64,55.92,57.03,90.21,45.44,33.15,85.44,71.65,70.59,25.51,False,False
48064533,63.63,54.91,53.36,90.21,36.42,47.15,84.06,74.57,70.59,19.57,False,False
59231262,63.57,60.46,70.05,47.11,59.3,88.05,46.35,57.55,70.59,53.26,False,False
62171425,63.57,71.48,61.47,90.21,64.66,30.07,64.43,81.99,70.59,61.88,False,False
82518501,63.57,60.92,53.36,47.11,69.7,85.43,55.23,73.12,70.59,39.04,False,False
29056596,63.55,56.99,61.47,40.82,64.66,84.95,58.83,50.29,70.59,50.09,False,False
60650221,63.55,58.85,67.32,90.21,83.54,16.43,73.15,69.6,50.62,56.32,False,False
99374116,63.53,56.31,73.7,74.74,83.54,71.56,27.02,54.24,50.62,64.05,False,False
34206797,63.52,75.67,82.37,90.21,45.44,23.23,69.31,66.07,70.59,90.35,False,False
39081487,63.49,42.27,84.34,55.26,93.4,98.63,17.6,11.91,31.72,83.19,False,False
21102981,63.49,74.83,63.35,52.55,59.3,78.59,40.76,60.46,86.38,77.66,False,False
92166991,63.48,63.93,53.36,52.55,59.3,85.43,43.85,60.46,86.38,44.96,False,False
46595593,63.45,51.71,57.03,37.67,45.44,93.42,76.56,45.51,70.59,39.04,False,False
13322506,63.45,78.35,57.03,78.22,53.23,22.71,74.14,77.36,95.39,62.29,False,False
77072815,63.45,59.61,68.35,26.82,45.44,96.98,56.72,69.6,86.38,22.84,False,False
10802602,63.45,65.44,71.67,30.49,87.99,97.77,42.12,67.41,50.62,78.29,False,False
99440205,63.44,56.19,63.35,47.11,85.87,95.53,38.18,54.24,50.62,63.71,False,False
97134876,63.44,64.32,61.47,60.59,9.93,80.23,82.01,87.02,86.38,19.57,False,False
90984520,63.43,73.03,53.36,74.74,87.99,4.22,89.66,83.76,70.59,64.73,False,False
71374125,63.41,57.04,53.36,90.21,80.82,32.06,73.41,69.6,50.62,50.89,False,False
60470852,63.41,60.83,68.35,78.22,45.44,34.69,83.2,82.28,70.59,29.64,False,False
43187900,63.41,73.86,83.53,57.84,45.44,65.1,77.92,92.54,50.62,78.42,False,False
57897139,63.4,53.94,72.99,49.82,36.42,79.19,71.41,50.29,70.59,40.94,False,False
40428392,63.4,72.65,69.22,69.71,53.23,62.92,74.69,89.44,50.62,77.89,False,False
93803447,63.37,65.39,59.41,60.59,73.97,47.15,68.54,71.65,70.59,53.92,False,False
47027272,63.37,75.85,91.38,78.22,36.42,25.81,97.76,88.39,50.62,88.54,False,False
38220192,63.33,63.15,43.2,65.44,80.82,65.1,54.84,45.51,70.59,73.36,False,False
44853024,63.33,66.71,64.74,55.26,53.23,34.24,86.12,80.47,86.38,33.29,False,False
79015074,63.32,54.46,66.05,52.55,69.7,96.29,44.71,29.64,50.62,83.12,False,False
82465908,63.32,63.5,69.22,30.49,36.42,78.96,69.45,69.6,95.39,25.51,False,False
94900917,63.29,32.52,53.36,90.21,73.97,47.15,83.35,11.91,31.72,53.92,False,False
86159535,63.29,54.78,72.99,40.82,59.3,95.22,40.83,60.46,70.59,33.29,False,False
74119801,63.29,55.6,38.74,49.82,64.66,83.07,72.86,54.24,70.59,41.97,False,False
29703252,63.26,53.55,49.71,49.82,69.7,75.22,84.51,57.55,50.62,52.49,False,False
25760835,63.25,64.27,53.36,60.59,89.99,85.43,39.53,64.52,50.62,77.66,False,False
73009276,63.24,51.38,80.01,90.21,59.3,28.72,70.55,29.64,50.62,73.87,False,False
60916856,63.23,59.46,81.69,57.84,53.23,79.3,36.74,45.51,70.59,62.29,False,False
10976296,63.22,61.67,67.32,63.23,25.83,63.91,72.68,73.12,86.38,25.51,False,False
27282689,63.22,72.7,63.35,90.21,9.93,95.53,33.91,50.29,86.38,81.45,False,False
45961639,63.18,73.95,76.42,90.21,80.82,28.66,52.37,87.6,50.62,83.63,False,False
97193827,63.18,56.92,70.05,78.22,91.81,47.15,41.25,54.24,50.62,65.9,False,False
85303683,63.18,74.71,81.39,90.21,89.99,34.47,32.41,84.09,50.62,89.43,False,False
51285804,63.16,68.88,53.36,57.84,83.54,32.06,81.56,80.95,70.59,55.12,False,False
12701147,63.16,71.54,85.56,69.71,91.81,30.98,30.29,60.46,70.59,83.58,False,False
95817904,63.15,58.9,53.36,26.82,77.62,92.5,42.24,50.29,86.38,40.03,False,False
26689365,63.11,65.33,67.32,90.21,9.93,29.64,95.16,84.09,86.38,25.51,False,False
87130444,63.09,77.38,80.78,90.21,69.7,1.15,50.33,50.29,86.38,95.47,False,False
93236060,63.08,79.61,74.3,52.55,77.62,13.41,74.24,96.12,86.38,56.32,False,False
85728458,63.07,35.78,61.47,90.21,77.62,33.8,83.62,11.91,31.72,63.71,False,False
90551715,63.05,50.32,78.68,52.55,53.23,93.42,49.79,29.64,50.62,70.69,False,False
27888347,63.01,85.26,70.86,90.21,64.66,30.69,51.07,90.31,70.59,94.87,False,False
78205383,63.01,50.37,67.32,90.21,45.44,34.6,89.87,60.46,50.62,40.03,False,False
77663120,63.0,47.93,57.03,37.67,45.44,93.42,73.83,45.51,70.59,27.7,False,False
44328300,62.98,75.78,46.68,65.44,73.97,14.8,81.61,78.68,95.39,53.26,False,False
62237580,62.96,83.49,38.74,69.71,73.97,2.29,93.98,90.13,99.09,61.26,False,False
54383381,62.96,51.94,97.81,90.21,64.66,72.53,20.83,29.64,31.72,94.45,False,False
82340341,62.94,55.06,59.41,90.21,73.97,29.44,73.98,69.6,50.62,44.96,False,False
84659019,62.93,43.5,84.02,44.05,85.87,98.54,33.37,29.64,31.72,69.15,False,False
81367505,62.9,52.13,99.04,90.21,69.7,70.52,16.24,29.64,31.72,95.03,False,False
28779409,62.9,74.21,72.99,90.21,93.4,9.05,41.17,62.71,70.59,89.35,False,False
13821469,62.9,60.43,57.03,65.44,59.3,80.96,44.06,45.51,70.59,65.18,False,False
44430898,62.87,46.64,57.03,65.44,83.54,69.11,51.45,39.19,50.62,50.09,False,False
47603460,62.86,49.04,57.03,90.21,9.93,61.21,88.2,71.65,70.59,4.88,False,False
72754726,62.84,72.88,67.32,69.71,59.3,32.06,62.29,69.6,86.38,62.67,False,False
12744570,62.8,80.98,95.31,49.82,25.83,66.28,68.96,87.02,70.59,85.33,False,False
78551889,62.78,73.09,70.05,69.71,59.3,29.23,77.81,76.5,70.59,72.19,False,False
69322148,62.78,62.8,53.36,90.21,45.44,15.51,85.76,76.5,86.38,25.51,False,False
32002526,62.77,61.16,66.05,60.59,69.7,88.12,41.51,74.57,50.62,58.28,False,False
89234961,62.76,52.58,73.7,90.21,85.87,25.18,50.99,29.64,50.62,77.47,False,False
51747320,62.76,61.12,79.66,78.22,25.83,35.46,86.82,93.2,70.59,19.57,False,False
88649524,62.75,81.22,53.36,74.74,91.81,11.64,74.38,84.41,70.59,88.67,False,False
59650677,62.73,70.3,76.86,90.21,45.44,98.74,33.44,82.98,31.72,96.2,False,False
47377080,62.73,82.69,98.02,69.71,69.7,25.86,42.47,80.47,70.59,97.01,False,False
46373649,62.72,48.53,70.86,55.26,73.97,59.69,65.94,39.19,50.62,55.78,False,False
67454715,62.71,77.96,94.58,57.84,77.62,21.02,74.56,93.01,50.62,90.23,False,False
83841996,62.68,55.26,53.36,90.21,45.44,32.06,84.4,75.62,70.59,19.57,False,False
31511400,62.67,58.47,64.74,90.21,45.44,30.69,94.3,73.12,50.62,51.67,False,False
34672086,62.66,59.32,61.47,52.55,69.7,84.95,36.72,45.51,70.59,61.88,False,False
38261708,62.66,47.17,77.37,90.21,25.83,35.39,96.54,90.59,50.62,0.31,False,False
92416040,62.66,63.56,53.36,90.21,91.81,15.51,74.43,69.6,50.62,70.46,False,False
43641660,62.65,74.41,46.68,90.21,99.0,5.25,64.19,54.24,70.59,98.41,False,False
77437810,62.64,66.76,64.74,34.18,83.54,91.32,31.48,64.52,70.59,65.18,False,False
33850981,62.64,66.12,69.22,90.21,36.42,34.73,74.66,67.41,70.59,60.38,False,False
63835256,62.62,57.69,59.41,47.11,45.44,94.21,58.93,64.52,70.59,37.96,False,False
23786627,62.6,51.21,46.68,74.74,87.99,80.23,35.35,29.64,50.62,73.36,False,False
85738363,62.59,67.54,80.78,72.19,59.3,29.56,83.1,92.43,50.62,59.56,False,False
46873350,62.58,60.05,63.35,37.67,87.99,95.53,40.29,57.55,50.62,71.98,False,False
48367152,62.56,79.05,89.96,67.49,59.3,30.55,57.5,81.48,70.59,85.08,False,False
84256087,62.56,46.32,70.05,40.82,59.3,90.65,63.91,29.64,50.62,58.71,False,False
55356103,62.56,59.8,68.35,72.19,85.87,22.36,55.99,45.51,70.59,63.31,False,False
59845474,62.55,76.62,64.74,78.22,36.42,20.78,88.78,90.23,86.38,53.26,False,False
22139042,62.54,70.86,66.05,30.49,45.44,96.29,41.56,54.24,95.39,62.93,False,False
63752046,62.54,76.71,88.14,90.21,45.44,9.74,55.31,54.24,86.38,89.49,False,False
55142958,62.5,69.41,64.74,90.21,93.4,30.69,64.22,88.72,31.72,87.79,False,False
53863566,62.49,65.37,53.36,90.21,64.66,28.11,87.99,69.6,50.62,75.89,False,False
88409300,62.46,65.3,59.41,52.55,77.62,47.15,67.45,67.41,70.59,57.89,False,False
52755778,62.46,62.35,49.71,60.59,77.62,62.41,53.83,50.29,70.59,66.17,False,False
57929554,62.45,36.46,49.71,78.22,85.87,91.32,52.96,11.91,16.61,80.86,False,False
14854316,62.43,78.79,88.49,55.26,36.42,30.44,93.36,89.44,70.59,76.35,False,False
36143922,62.4,50.49,59.41,69.71,36.42,47.15,75.31,45.51,86.38,19.57,False,False
64491591,62.38,62.04,53.36,78.22,80.82,28.11,83.18,69.6,50.62,65.9,False,False
57435291,62.35,55.2,61.47,52.55,77.62,80.23,51.61,60.46,50.62,54.53,False,False
48720376,62.35,52.07,77.77,90.21,64.66,65.62,44.13,60.46,31.72,64.05,False,False
88788748,62.31,77.2,61.47,65.44,73.97,20.34,66.26,79.31,86.38,65.9,False,False
98741505,62.29,56.88,57.03,90.21,25.83,47.15,82.94,80.47,70.59,19.57,False,False
39142529,62.29,74.97,75.39,90.21,87.99,9.61,78.8,98.46,31.72,94.71,False,False
20362036,62.28,45.08,88.85,90.21,9.93,90.36,62.6,11.91,31.72,91.6,False,False
31884550,62.28,48.76,72.37,74.74,73.97,65.1,55.78,39.19,31.72,75.38,False,False
83886504,62.27,64.08,76.42,47.11,80.82,96.5,41.07,80.95,31.72,79.56,False,False
90893550,62.24,75.91,53.36,63.23,80.82,16.16,89.3,87.99,70.59,69.15,False,False
42668345,62.24,59.29,64.74,57.84,89.99,62.41,47.81,57.55,50.62,69.69,False,False
35466146,62.23,46.07,69.22,63.23,36.42,97.19,56.69,39.19,50.62,48.4,False,False
96965188,62.22,64.14,57.03,65.44,45.44,33.15,76.88,67.41,95.39,29.64,False,False
55890960,62.22,49.52,57.03,30.49,53.23,93.42,68.57,50.29,70.59,27.7,False,False
41930833,62.19,87.47,64.74,52.55,91.81,8.83,68.85,88.39,86.38,87.63,False,False
90464736,62.19,52.76,63.35,44.05,73.97,95.53,45.64,57.55,50.62,50.09,False,False
21744816,62.18,45.02,69.22,78.22,94.74,66.89,32.28,29.64,31.72,73.71,False,False
33464959,62.15,34.83,69.22,67.49,59.3,84.69,60.47,11.91,31.72,60.86,False,False
28770550,62.12,53.35,61.47,60.59,69.7,80.23,50.13,39.19,50.62,70.23,False,False
45531460,62.12,75.6,53.36,60.59,77.62,21.81,72.99,80.47,86.38,59.95,False,False
67980692,62.12,54.53,80.38,78.22,45.44,65.99,52.06,50.29,50.62,62.67,False,False
25076950,62.09,49.5,70.05,67.49,64.66,79.74,58.91,60.46,31.72,56.32,False,False
83697823,62.09,52.74,66.05,69.71,69.7,66.72,68.62,69.6,31.72,56.9,False,False
67057756,62.08,66.87,38.74,55.26,64.66,67.73,75.52,60.46,70.59,69.56,False,False
87605428,62.04,63.63,87.66,26.82,36.42,99.71,71.02,87.02,50.62,53.26,False,False
40812081,62.03,63.47,59.41,90.21,45.44,22.36,84.19,73.12,70.59,46.69,False,False
32686127,62.01,43.68,43.2,90.21,95.96,65.1,45.86,11.91,31.72,87.4,False,False
87778358,61.99,55.31,43.2,57.84,91.81,86.94,41.54,39.19,50.62,76.12,False,False
14409165,61.99,73.67,87.45,90.21,9.93,34.19,99.51,90.31,50.62,80.07,False,False
22602420,61.98,60.03,98.32,90.21,73.97,35.21,23.55,29.64,50.62,99.84,False,False
53831559,61.93,45.72,96.15,90.21,45.44,29.32,78.72,11.91,31.72,93.52,False,False
30164976,61.93,70.23,87.77,90.21,94.74,18.29,29.92,74.57,50.62,85.49,False,False
26334718,61.92,62.14,53.36,26.82,91.81,92.5,36.46,50.29,70.59,65.55,False,False
76042538,61.91,66.8,66.05,37.67,64.66,62.12,70.39,78.14,70.59,51.67,False,False
86491971,61.91,75.8,64.74,60.59,53.23,21.46,85.08,90.13,86.38,50.89,False,False
67207889,61.88,72.83,43.2,90.21,89.99,18.29,59.01,67.41,70.59,80.51,False,False
43533683,61.86,62.54,63.35,55.26,59.3,30.38,76.51,64.52,86.38,36.72,False,False
20938446,61.86,40.74,75.39,78.22,69.7,70.03,46.09,29.64,31.72,60.86,False,False
80205510,61.85,73.02,84.57,90.21,45.44,2.55,77.76,50.29,70.59,98.18,False,False
40706015,61.85,52.47,61.47,78.22,45.44,66.45,68.91,57.55,50.62,49.23,False,False
71022431,61.85,63.92,69.22,90.21,25.83,18.29,81.15,82.54,86.38,22.84,False,False
20890614,61.84,63.92,43.2,72.19,89.99,21.46,73.62,50.29,70.59,70.89,False,False
47864787,61.83,40.4,53.36,52.55,77.62,85.43,51.38,29.64,50.62,40.94,False,False
95065934,61.83,66.45,43.2,57.84,80.82,75.22,43.28,69.6,70.59,59.17,False,False
26219506,61.82,53.94,63.35,60.59,59.3,81.2,35.89,50.29,70.59,40.94,False,False
37220130,61.79,49.77,49.71,47.11,83.54,83.07,56.67,50.29,50.62,48.4,False,False
41752903,61.78,55.47,53.36,30.49,25.83,92.5,82.11,60.46,86.38,19.57,False,False
62860319,61.78,80.55,49.71,90.21,83.54,7.96,68.67,90.13,70.59,80.92,False,False
20386369,61.7,73.34,63.35,63.23,45.44,9.79,92.99,86.68,95.39,37.96,False,False
46300938,61.69,72.89,64.74,78.22,73.97,7.11,95.47,90.83,50.62,77.2,False,False
59604705,61.65,74.07,89.38,90.21,9.93,30.38,99.38,91.6,50.62,79.97,False,False
97557638,61.64,47.69,59.41,63.23,73.97,88.48,34.11,39.19,50.62,53.26,False,False
17446507,61.63,73.72,57.03,47.11,36.42,69.11,73.7,76.5,86.38,58.28,False,False
20539570,61.61,26.78,53.36,90.21,64.66,47.15,82.58,11.91,31.72,36.72,False,False
20027102,61.6,51.03,79.21,78.22,69.7,67.73,24.14,29.64,50.62,72.83,False,False
53983222,61.59,77.67,68.35,74.74,83.54,13.11,43.44,60.46,86.38,86.17,False,False
94238668,61.58,63.66,49.71,57.84,77.62,62.41,51.33,60.46,70.59,59.95,False,False
29209910,61.58,74.86,90.07,90.21,9.93,29.7,98.96,94.09,50.62,79.87,False,False
18930362,61.58,58.55,61.47,47.11,69.7,94.96,25.65,45.51,70.59,59.56,False,False
64753934,61.55,54.98,84.57,90.21,25.83,27.55,90.52,39.19,50.62,75.13,False,False
23814868,61.55,62.5,63.35,78.22,59.3,60.51,57.29,64.52,50.62,72.37,False,False
63298337,61.52,50.9,68.35,49.82,25.83,92.99,61.54,39.19,70.59,42.93,False,False
55026499,61.51,78.51,38.74,90.21,53.23,67.73,48.59,67.41,70.59,97.53,False,False
16008313,61.51,80.82,85.01,55.26,9.93,28.66,91.12,89.44,99.09,53.92,False,False
93623370,61.49,70.56,38.74,69.71,73.97,15.17,84.95,54.24,86.38,71.07,False,False
71697837,61.48,42.2,98.36,90.21,9.93,68.96,84.79,11.91,16.61,98.07,False,False
22829946,61.46,78.33,49.71,60.59,94.74,24.35,52.99,66.07,86.38,82.54,False,False
91216710,61.45,69.19,38.74,49.82,80.82,83.07,29.84,66.07,86.38,55.12,False,False
66245723,61.44,53.94,57.03,90.21,45.44,22.71,82.66,71.65,70.59,19.57,False,False
12677490,61.44,58.86,53.36,90.21,53.23,28.11,73.12,74.57,70.59,31.43,False,False
42562311,61.43,36.12,72.99,60.59,45.44,72.14,85.68,11.91,31.72,64.73,False,False
43760534,61.42,65.67,68.35,55.26,69.7,61.59,43.05,62.71,70.59,63.71,False,False
49915414,61.4,75.88,70.86,57.84,87.99,26.98,54.17,82.54,70.59,74.51,False,False
51402157,61.4,72.73,46.68,90.21,87.99,15.95,56.98,62.71,70.59,84.9,False,False
27308058,61.4,79.74,72.37,44.05,73.97,6.43,85.18,94.13,86.38,58.71,False,False
50578665,61.39,57.07,74.3,69.71,25.83,81.52,46.38,45.51,70.59,55.12,False,False
57989705,61.39,66.06,73.7,90.21,93.4,3.93,56.46,60.46,50.62,87.1,False,False
85755887,61.38,76.93,88.31,65.44,80.82,21.33,61.74,90.83,50.62,89.32,False,False
